CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
752,50,2022-01-22,2022-12-06,2056.76,9,228.5288888888889,2022-07-23,2022-12-29,2,1,2023-12-07,0,27.0,25,318,-341,0.18867924528301888,2056.76,9.0,True,False,False,False,True,False,False,True,False,False,False,True
753,52,2022-03-27,2022-11-16,1560.95,6,260.15833333333336,2022-08-25,2022-11-03,2,2,2023-06-26,1,23.0,45,234,-177,0.25641025641025644,1560.95,6.0,True,False,False,False,True,False,False,False,True,False,True,False
754,69,2022-03-04,2022-10-26,1122.07,4,280.5175,2022-03-04,2023-11-04,0,0,2023-11-04,0,46.0,66,236,-308,0.0,1122.07,4.0,False,False,False,True,False,True,False,False,True,False,False,True
755,41,2022-03-28,2022-06-22,539.68,3,179.89333333333332,2022-03-28,2023-02-19,0,0,2023-02-19,0,45.0,192,86,-50,0.0,539.68,3.0,False,False,False,True,True,False,True,False,False,False,False,True
756,43,2022-01-22,2022-05-24,2081.7,6,346.95,2022-01-22,2023-08-09,0,0,2023-08-09,0,25.0,221,122,-221,0.0,2081.7,6.0,False,False,False,True,True,False,False,False,True,True,False,False
757,64,2022-01-13,2022-11-08,1484.12,5,296.82399999999996,2022-11-26,2022-11-26,1,1,2023-09-06,1,28.0,53,299,-249,0.10033444816053512,1484.12,5.0,False,False,True,False,True,False,False,False,True,True,False,False
758,68,2022-05-27,2022-12-12,1725.5,9,191.72222222222223,2022-07-01,2022-12-14,2,2,2023-08-07,0,18.0,19,199,-219,0.3015075376884422,1725.5,9.0,False,False,True,False,False,True,False,False,True,False,True,False
759,61,2022-02-20,2022-03-15,575.97,2,287.985,2022-05-19,2022-05-19,1,1,2023-03-12,0,13.0,291,23,-71,1.0,575.97,2.0,False,False,False,True,True,False,False,False,True,False,False,True
760,59,2022-05-10,2022-05-10,477.75,1,477.75,2022-03-13,2022-06-17,2,2,2023-01-30,0,13.0,235,0,-30,2.0,477.75,1.0,False,False,True,False,False,True,False,False,True,False,True,False
761,64,2022-01-06,2022-12-18,1309.22,9,145.4688888888889,2022-05-14,2022-05-14,1,1,2023-01-07,0,45.0,13,346,-7,0.08670520231213873,1309.22,9.0,False,True,False,False,False,True,False,True,False,False,True,False
762,18,2022-01-26,2022-09-15,2577.9500000000003,9,286.4388888888889,2022-03-09,2022-03-09,1,1,2023-11-06,1,34.0,107,232,-310,0.12931034482758622,2577.9500000000003,9.0,False,False,True,False,True,False,False,True,False,True,False,False
763,30,2022-06-03,2022-11-11,693.13,5,138.626,2022-09-10,2022-12-14,2,2,2023-04-28,1,14.0,50,161,-118,0.3726708074534162,693.13,5.0,False,True,False,False,False,True,False,True,False,True,False,False
764,27,2022-01-25,2022-01-25,496.99,1,496.99,2022-01-25,2023-02-15,0,0,2023-02-15,0,28.0,340,0,-46,0.0,496.99,1.0,False,False,False,True,False,True,False,False,True,True,False,False
765,36,2022-03-12,2022-09-12,1079.2,5,215.84,2022-10-31,2022-10-31,1,1,2023-12-07,0,13.0,110,184,-341,0.16304347826086957,1079.2,5.0,False,True,False,False,True,False,False,True,False,False,True,False
766,22,2022-03-26,2022-06-08,910.23,3,303.41,2022-02-17,2022-09-22,2,2,2023-07-09,0,34.0,206,74,-190,0.8108108108108107,910.23,3.0,False,False,False,True,True,False,False,False,True,False,False,True
767,25,2022-01-30,2022-12-22,2189.69,8,273.71125,2022-01-30,2023-08-10,0,0,2023-08-10,0,5.0,9,326,-222,0.0,2189.69,8.0,False,False,False,True,False,True,False,False,True,True,False,False
768,21,2022-02-22,2022-08-17,1068.46,5,213.692,2022-02-22,2023-08-22,0,0,2023-08-22,0,40.0,136,176,-234,0.0,1068.46,5.0,False,False,False,True,True,False,False,True,False,True,False,False
769,66,2022-02-13,2022-07-04,1257.45,5,251.49,2022-01-01,2022-03-26,2,2,2023-05-26,0,10.0,180,141,-146,0.425531914893617,1257.45,5.0,False,False,True,False,False,True,True,False,False,True,False,False
770,30,2022-01-10,2022-11-08,970.67,6,161.77833333333334,2022-01-02,2022-10-17,2,2,2023-01-30,0,36.0,53,302,-30,0.19867549668874174,970.67,6.0,True,False,False,False,True,False,False,False,True,False,False,True
771,55,2022-02-20,2022-12-13,1500.63,7,214.3757142857143,2022-05-02,2022-05-22,2,2,2023-04-13,0,6.0,18,296,-103,0.2027027027027027,1500.63,7.0,True,False,False,False,True,False,False,False,True,False,True,False
772,63,2022-06-02,2022-10-29,1124.58,4,281.145,2022-06-30,2022-12-19,2,2,2023-04-30,0,21.0,63,149,-120,0.40268456375838924,1124.58,4.0,False,True,False,False,True,False,False,True,False,False,True,False
773,66,2022-04-19,2022-12-18,1918.91,8,239.86375,2022-04-19,2023-07-07,0,0,2023-07-07,0,35.0,13,243,-188,0.0,1918.91,8.0,True,False,False,False,False,True,False,False,True,False,False,True
774,63,2022-02-03,2022-02-03,41.49,1,41.49,2022-02-03,2023-11-24,0,0,2023-11-24,0,16.0,331,0,-328,0.0,41.49,1.0,False,False,False,True,False,True,False,False,True,False,True,False
775,36,2022-02-28,2022-12-02,1586.9,5,317.38,2022-12-09,2022-12-09,1,1,2023-08-01,1,20.0,29,277,-213,0.10830324909747294,1586.9,5.0,True,False,False,False,False,True,False,False,True,False,False,True
776,69,2022-02-23,2022-12-23,1647.73,5,329.546,2022-02-21,2022-08-30,2,2,2023-08-06,0,31.0,8,303,-218,0.19801980198019803,1647.73,5.0,False,True,False,False,True,False,False,True,False,True,False,False
777,67,2022-01-28,2022-10-05,1488.0,6,248.0,2022-01-28,2023-09-22,0,0,2023-09-22,1,5.0,87,250,-265,0.0,1488.0,6.0,False,False,False,True,False,True,True,False,False,False,False,True
778,25,2022-01-13,2022-11-11,2064.51,9,229.39000000000001,2022-09-24,2022-12-14,2,2,2023-07-24,0,6.0,50,302,-205,0.19867549668874174,2064.51,9.0,False,False,True,False,True,False,True,False,False,False,True,False
779,44,2022-01-18,2022-12-02,1563.06,6,260.51,2022-03-31,2022-03-31,1,1,2023-07-17,0,2.0,29,318,-198,0.09433962264150944,1563.06,6.0,False,False,False,True,True,False,False,True,False,True,False,False
780,67,2022-01-20,2022-12-02,2107.59,7,301.0842857142857,2022-09-11,2022-09-11,1,1,2023-10-19,0,39.0,29,316,-292,0.0949367088607595,2107.59,7.0,False,False,False,True,False,True,False,False,True,True,False,False
781,64,2022-02-20,2022-07-20,548.61,2,274.305,2022-03-29,2022-03-29,1,1,2023-01-28,0,22.0,164,150,-28,0.2,548.61,2.0,False,True,False,False,True,False,True,False,False,True,False,False
782,47,2022-02-13,2022-10-15,1042.79,5,208.558,2022-07-14,2022-07-14,1,1,2023-09-07,1,11.0,77,244,-250,0.12295081967213116,1042.79,5.0,False,False,True,False,False,True,False,True,False,True,False,False
783,21,2022-01-17,2022-10-23,1133.6799999999998,6,188.94666666666663,2022-01-17,2023-08-10,0,0,2023-08-10,0,15.0,69,279,-222,0.0,1133.6799999999998,6.0,False,False,False,True,True,False,False,True,False,False,False,True
784,28,2022-03-29,2022-10-07,1567.71,4,391.9275,2022-03-11,2022-04-28,2,1,2023-08-09,0,13.0,85,192,-221,0.3125,1567.71,4.0,False,False,True,False,False,True,False,False,True,False,True,False
785,38,2022-08-01,2022-12-19,1960.77,7,280.11,2022-03-24,2022-03-24,1,1,2023-10-08,0,33.0,12,140,-281,0.21428571428571427,1960.77,7.0,False,False,False,True,True,False,False,False,True,False,True,False
786,60,2022-01-03,2022-11-03,2141.4,9,237.93333333333334,2022-01-09,2022-08-04,2,1,2023-09-10,0,46.0,58,304,-253,0.19736842105263158,2141.4,9.0,False,False,False,True,True,False,False,True,False,True,False,False
787,19,2022-01-01,2022-11-24,1255.38,8,156.9225,2022-09-15,2022-10-27,2,1,2023-05-10,0,14.0,37,327,-130,0.18348623853211007,1255.38,8.0,False,True,False,False,False,True,False,True,False,False,False,True
788,38,2022-05-11,2022-12-21,1041.15,5,208.23000000000002,2022-05-11,2023-08-20,0,0,2023-08-20,1,39.0,10,224,-232,0.0,1041.15,5.0,False,False,False,True,False,True,False,True,False,False,True,False
789,34,2022-02-21,2022-12-31,1755.6999999999998,8,219.46249999999998,2022-05-09,2022-07-21,2,2,2023-09-20,1,2.0,0,313,-263,0.19169329073482427,1755.6999999999998,8.0,False,False,False,True,True,False,True,False,False,False,False,True
790,60,2022-04-05,2022-11-30,2782.16,9,309.12888888888887,2022-08-11,2022-08-11,1,1,2023-04-28,0,10.0,31,239,-118,0.12552301255230125,2782.16,9.0,False,False,False,True,False,True,False,False,True,False,False,True
791,68,2022-03-03,2022-10-24,441.32,2,220.66,2022-03-02,2022-11-12,2,2,2023-12-21,1,42.0,68,235,-355,0.25531914893617025,441.32,2.0,True,False,False,False,True,False,False,True,False,False,False,True
792,46,2022-04-20,2022-12-19,1381.17,5,276.23400000000004,2022-05-15,2022-12-20,2,2,2023-08-06,0,30.0,12,243,-218,0.2469135802469136,1381.17,5.0,False,False,True,False,True,False,False,False,True,False,True,False
793,44,2022-03-03,2022-07-17,1189.15,6,198.1916666666667,2022-08-22,2022-08-22,1,1,2023-10-14,0,32.0,167,136,-287,0.22058823529411764,1189.15,6.0,False,True,False,False,True,False,True,False,False,False,False,True
794,41,2022-01-10,2022-12-01,2430.75,6,405.125,2022-04-25,2022-05-20,2,1,2023-05-23,0,9.0,30,325,-143,0.1846153846153846,2430.75,6.0,False,True,False,False,True,False,False,True,False,False,False,True
795,66,2022-05-06,2022-09-20,993.04,4,248.26,2022-11-10,2022-11-10,1,1,2023-12-31,0,48.0,102,137,-365,0.21897810218978103,993.04,4.0,False,True,False,False,True,False,False,False,True,False,True,False
796,20,2022-01-11,2022-11-26,2309.95,9,256.6611111111111,2022-01-11,2023-02-09,0,0,2023-02-09,0,16.0,35,319,-40,0.0,2309.95,9.0,False,False,False,True,False,True,True,False,False,False,False,True
797,56,2022-02-10,2022-12-05,922.22,4,230.555,2022-01-13,2022-01-13,1,1,2023-12-29,0,39.0,26,298,-363,0.10067114093959731,922.22,4.0,False,False,True,False,False,True,False,True,False,False,False,True
798,27,2022-03-13,2022-10-31,953.9499999999999,6,158.99166666666665,2022-03-25,2022-04-01,2,1,2023-05-27,0,5.0,61,232,-147,0.25862068965517243,953.9499999999999,6.0,True,False,False,False,False,True,False,False,True,True,False,False
799,20,2022-03-01,2022-09-19,912.13,4,228.0325,2022-01-30,2022-01-30,1,1,2023-01-03,1,46.0,103,202,-3,0.1485148514851485,912.13,4.0,True,False,False,False,True,False,False,True,False,True,False,False
800,62,2022-03-02,2022-12-22,1213.09,5,242.618,2022-07-17,2022-10-02,2,2,2023-05-28,0,15.0,9,295,-148,0.20338983050847456,1213.09,5.0,False,True,False,False,False,True,False,False,True,False,True,False
801,59,2022-01-05,2022-12-30,1621.99,7,231.71285714285713,2022-01-05,2023-09-05,0,0,2023-09-05,0,4.0,1,359,-248,0.0,1621.99,7.0,False,False,True,False,False,True,False,False,True,False,False,True
802,43,2022-07-05,2022-12-05,504.29,2,252.145,2022-02-20,2022-10-15,2,1,2023-09-07,0,24.0,26,153,-250,0.3921568627450981,504.29,2.0,True,False,False,False,False,True,True,False,False,True,False,False
803,54,2022-01-07,2022-12-26,2136.39,8,267.04875,2022-11-22,2022-11-22,1,1,2023-11-14,0,25.0,5,353,-318,0.08498583569405098,2136.39,8.0,False,True,False,False,True,False,True,False,False,False,False,True
804,44,2022-04-05,2022-12-11,2218.53,7,316.9328571428572,2022-10-16,2022-10-16,1,1,2023-12-19,0,37.0,20,250,-353,0.12,2218.53,7.0,True,False,False,False,False,True,True,False,False,False,False,True
805,22,2022-04-01,2022-12-29,1100.6200000000001,6,183.4366666666667,2022-06-09,2022-06-09,1,1,2023-01-17,0,24.0,2,272,-17,0.11029411764705882,1100.6200000000001,6.0,True,False,False,False,False,True,True,False,False,False,False,True
806,59,2022-08-15,2022-11-06,421.3,3,140.43333333333334,2022-06-28,2022-06-28,1,1,2023-08-20,1,42.0,55,83,-232,0.3614457831325301,421.3,3.0,False,False,True,False,False,True,True,False,False,False,True,False
807,28,2022-08-17,2022-11-19,1217.41,4,304.3525,2022-08-17,2023-02-28,0,0,2023-02-28,1,13.0,42,94,-59,0.0,1217.41,4.0,False,True,False,False,True,False,False,False,True,True,False,False
808,30,2022-01-14,2022-10-07,1759.63,6,293.2716666666667,2022-04-16,2022-10-22,2,1,2023-08-18,0,20.0,85,266,-230,0.22556390977443608,1759.63,6.0,True,False,False,False,False,True,True,False,False,False,True,False
809,58,2022-01-13,2022-12-07,1482.3600000000001,9,164.70666666666668,2022-01-13,2023-02-10,0,0,2023-02-10,0,5.0,24,328,-41,0.0,1482.3600000000001,9.0,False,False,False,True,True,False,False,False,True,True,False,False
810,51,2022-01-19,2022-09-10,1290.08,4,322.52,2022-09-05,2022-09-05,1,1,2023-02-17,0,20.0,112,234,-48,0.12820512820512822,1290.08,4.0,False,False,False,True,True,False,False,False,True,False,True,False
811,55,2022-03-07,2022-04-10,871.11,2,435.555,2022-06-21,2022-06-21,1,1,2023-04-08,0,18.0,265,34,-98,0.8823529411764706,871.11,2.0,True,False,False,False,False,True,False,True,False,False,True,False
812,57,2022-06-06,2022-12-19,2042.29,7,291.7557142857143,2022-01-19,2022-07-13,2,2,2023-03-09,1,39.0,12,196,-68,0.30612244897959184,2042.29,7.0,False,False,True,False,True,False,False,False,True,True,False,False
813,50,2022-02-17,2022-12-24,2206.29,8,275.78625,2022-02-17,2023-12-08,0,0,2023-12-08,0,49.0,7,310,-342,0.0,2206.29,8.0,False,False,True,False,False,True,False,False,True,False,False,True
814,51,2022-03-15,2022-11-20,1650.27,9,183.36333333333334,2022-08-31,2022-09-04,2,2,2023-05-22,0,3.0,41,250,-142,0.24,1650.27,9.0,True,False,False,False,True,False,True,False,False,False,True,False
815,44,2022-01-27,2022-12-17,493.38,2,246.69,2022-01-27,2023-08-21,0,0,2023-08-21,0,44.0,14,324,-233,0.0,493.38,2.0,False,False,True,False,False,True,False,False,True,False,True,False
816,53,2022-04-25,2022-10-26,1299.37,8,162.42125,2022-04-25,2023-10-20,0,0,2023-10-20,0,31.0,66,184,-293,0.0,1299.37,8.0,False,False,True,False,False,True,True,False,False,False,True,False
817,43,2022-01-06,2022-08-19,337.9,4,84.475,2022-01-06,2023-12-17,0,0,2023-12-17,0,30.0,134,225,-351,0.0,337.9,4.0,False,False,False,True,True,False,False,False,True,False,False,True
818,68,2022-01-17,2022-12-16,1295.74,8,161.9675,2022-11-15,2022-11-15,1,1,2023-03-23,0,41.0,15,333,-82,0.0900900900900901,1295.74,8.0,False,True,False,False,False,True,False,False,True,False,True,False
819,42,2022-05-22,2022-11-04,985.26,5,197.052,2022-08-26,2022-08-26,1,1,2023-05-06,0,24.0,57,166,-126,0.18072289156626506,985.26,5.0,False,True,False,False,True,False,True,False,False,False,False,True
820,36,2022-07-18,2022-11-07,566.46,2,283.23,2022-07-18,2023-09-08,0,0,2023-09-08,0,5.0,54,112,-251,0.0,566.46,2.0,True,False,False,False,False,True,False,True,False,False,True,False
821,38,2022-02-12,2022-09-10,304.95,2,152.475,2022-05-30,2022-05-30,1,1,2023-06-19,0,20.0,112,210,-170,0.14285714285714285,304.95,2.0,True,False,False,False,True,False,False,False,True,True,False,False
822,48,2022-01-31,2022-08-20,2275.24,9,252.8044444444444,2022-01-29,2022-06-06,2,2,2023-01-29,0,24.0,133,201,-29,0.29850746268656714,2275.24,9.0,True,False,False,False,True,False,False,False,True,True,False,False
823,46,2022-02-09,2022-08-28,651.38,3,217.12666666666667,2022-11-03,2022-11-03,1,1,2023-12-31,1,17.0,125,200,-365,0.15,651.38,3.0,False,False,False,True,True,False,True,False,False,False,True,False
824,26,2022-07-15,2022-07-15,318.01,1,318.01,2022-07-15,2023-02-04,0,0,2023-02-04,0,8.0,169,0,-35,0.0,318.01,1.0,False,False,False,True,True,False,True,False,False,False,True,False
825,36,2022-01-31,2022-12-04,1087.05,9,120.78333333333333,2022-01-31,2023-11-11,0,0,2023-11-11,0,21.0,27,307,-315,0.0,1087.05,9.0,False,False,True,False,True,False,False,True,False,False,False,True
826,43,2022-02-23,2022-09-09,1099.45,6,183.24166666666667,2022-05-24,2022-05-24,1,1,2023-07-18,1,14.0,113,198,-199,0.15151515151515152,1099.45,6.0,False,False,False,True,False,True,False,True,False,True,False,False
827,42,2022-03-06,2022-12-15,2317.93,6,386.32166666666666,2022-03-06,2023-10-09,0,0,2023-10-09,1,38.0,16,284,-282,0.0,2317.93,6.0,False,True,False,False,False,True,False,True,False,False,True,False
828,57,2022-07-05,2022-11-06,1361.59,4,340.3975,2022-07-27,2022-07-27,1,1,2023-10-12,0,32.0,55,124,-285,0.24193548387096772,1361.59,4.0,False,False,False,True,True,False,False,False,True,False,True,False
829,60,2022-08-09,2022-08-09,144.37,1,144.37,2022-08-09,2023-06-13,0,0,2023-06-13,0,36.0,144,0,-164,0.0,144.37,1.0,True,False,False,False,False,True,False,False,True,False,True,False
830,46,2022-09-10,2022-10-23,395.99,2,197.995,2022-09-10,2023-07-17,0,0,2023-07-17,0,40.0,69,43,-198,0.0,395.99,2.0,False,True,False,False,False,True,True,False,False,False,False,True
831,42,2022-01-12,2022-12-11,1417.95,8,177.24375,2022-06-28,2022-06-28,1,1,2023-09-03,1,4.0,20,333,-246,0.0900900900900901,1417.95,8.0,False,False,True,False,True,False,True,False,False,True,False,False
832,36,2022-03-08,2022-11-22,1463.62,5,292.724,2022-03-08,2023-08-22,0,0,2023-08-22,0,21.0,39,259,-234,0.0,1463.62,5.0,False,True,False,False,True,False,True,False,False,False,False,True
833,21,2022-01-22,2022-11-09,1000.79,5,200.158,2022-04-23,2022-04-23,1,1,2023-09-14,0,25.0,52,291,-257,0.10309278350515465,1000.79,5.0,False,False,False,True,True,False,False,True,False,True,False,False
834,62,2022-02-11,2022-12-18,1521.8600000000001,5,304.372,2022-04-21,2022-04-21,1,1,2023-11-21,0,45.0,13,310,-325,0.0967741935483871,1521.8600000000001,5.0,False,False,False,True,True,False,False,True,False,True,False,False
835,37,2022-02-24,2022-09-25,825.2,5,165.04000000000002,2022-11-21,2022-11-21,1,1,2023-07-21,0,1.0,97,213,-202,0.14084507042253522,825.2,5.0,False,False,True,False,False,True,False,True,False,True,False,False
836,63,2022-01-06,2022-07-18,1130.44,6,188.40666666666667,2022-09-18,2022-09-20,2,2,2023-06-06,1,47.0,166,193,-157,0.31088082901554404,1130.44,6.0,True,False,False,False,False,True,False,False,True,True,False,False
837,18,2022-01-26,2022-11-04,1600.01,7,228.57285714285715,2022-01-26,2023-08-26,0,0,2023-08-26,0,13.0,57,282,-238,0.0,1600.01,7.0,False,False,True,False,True,False,False,False,True,False,False,True
838,28,2022-02-21,2022-12-21,1729.93,9,192.21444444444444,2022-08-26,2022-10-21,2,2,2023-01-03,0,16.0,10,303,-3,0.19801980198019803,1729.93,9.0,False,False,True,False,False,True,True,False,False,False,True,False
839,21,2022-04-12,2022-12-16,1182.6,5,236.51999999999998,2022-04-12,2023-06-28,0,0,2023-06-28,0,29.0,15,248,-179,0.0,1182.6,5.0,False,False,True,False,False,True,False,True,False,True,False,False
840,24,2022-05-10,2022-12-24,997.8299999999999,5,199.56599999999997,2022-01-24,2022-01-24,1,1,2023-06-24,0,39.0,7,228,-175,0.13157894736842105,997.8299999999999,5.0,False,False,True,False,True,False,False,False,True,True,False,False
841,45,2022-01-04,2022-12-14,1829.46,8,228.6825,2022-04-11,2022-04-11,1,1,2023-08-04,1,29.0,17,344,-216,0.0872093023255814,1829.46,8.0,False,False,False,True,False,True,False,True,False,False,False,True
842,53,2022-01-15,2022-12-04,2806.69,8,350.83625,2022-08-05,2022-08-05,1,1,2023-03-29,0,12.0,27,323,-88,0.09287925696594426,2806.69,8.0,True,False,False,False,False,True,False,False,True,True,False,False
843,24,2022-02-24,2022-12-03,1069.53,5,213.906,2022-12-26,2022-12-26,1,1,2023-02-07,0,31.0,28,282,-38,0.10638297872340426,1069.53,5.0,False,True,False,False,True,False,False,True,False,False,False,True
844,37,2022-03-03,2022-12-03,1505.23,6,250.87166666666667,2022-03-03,2023-10-31,0,0,2023-10-31,0,20.0,28,275,-304,0.0,1505.23,6.0,True,False,False,False,False,True,False,False,True,True,False,False
845,52,2022-01-24,2022-12-23,2238.86,8,279.8575,2022-01-24,2023-02-18,0,0,2023-02-18,0,35.0,8,333,-49,0.0,2238.86,8.0,True,False,False,False,False,True,False,False,True,False,True,False
846,68,2022-02-07,2022-11-19,1667.48,5,333.496,2022-02-07,2023-09-19,0,0,2023-09-19,0,41.0,42,285,-262,0.0,1667.48,5.0,False,False,True,False,False,True,False,False,True,True,False,False
847,68,2022-01-25,2022-08-17,1672.9299999999998,6,278.82166666666666,2022-02-10,2022-07-17,2,2,2023-11-22,0,28.0,136,204,-326,0.29411764705882354,1672.9299999999998,6.0,True,False,False,False,True,False,False,False,True,False,True,False
848,56,2022-10-26,2022-11-07,690.1600000000001,2,345.08000000000004,2022-07-07,2022-09-04,2,2,2023-01-03,1,35.0,54,12,-3,2.0,690.1600000000001,2.0,False,False,True,False,True,False,True,False,False,True,False,False
849,38,2022-08-06,2022-12-11,830.54,5,166.108,2022-05-27,2022-10-16,2,2,2023-01-20,0,29.0,20,127,-20,0.47244094488188976,830.54,5.0,False,True,False,False,False,True,False,True,False,False,False,True
850,61,2022-04-13,2022-04-13,38.12,1,38.12,2022-04-13,2023-08-20,0,0,2023-08-20,1,44.0,262,0,-232,0.0,38.12,1.0,False,False,True,False,True,False,False,False,True,True,False,False
851,18,2022-10-08,2022-12-15,580.18,2,290.09,2022-11-09,2022-11-09,1,1,2023-01-29,0,39.0,16,68,-29,0.4411764705882353,580.18,2.0,False,True,False,False,False,True,False,False,True,False,True,False
852,54,2022-02-10,2022-12-17,569.13,4,142.2825,2022-07-15,2022-07-15,1,1,2023-09-23,0,29.0,14,310,-266,0.0967741935483871,569.13,4.0,True,False,False,False,True,False,False,True,False,True,False,False
853,63,2022-02-20,2022-07-30,1178.95,3,392.98333333333335,2022-05-30,2022-05-30,1,1,2023-12-01,0,34.0,154,160,-335,0.1875,1178.95,3.0,False,False,True,False,False,True,False,False,True,False,False,True
854,59,2022-11-01,2022-11-01,47.85,1,47.85,2022-01-28,2022-11-29,2,1,2023-07-12,0,10.0,60,0,-193,2.0,47.85,1.0,False,False,False,True,True,False,False,False,True,True,False,False
855,20,2022-01-02,2022-11-10,2656.16,8,332.02,2022-02-25,2022-12-13,2,1,2023-09-25,0,37.0,51,312,-268,0.1923076923076923,2656.16,8.0,False,True,False,False,False,True,False,True,False,False,True,False
856,51,2022-06-17,2022-10-02,524.36,3,174.78666666666666,2022-06-17,2023-05-18,0,0,2023-05-18,0,48.0,90,107,-138,0.0,524.36,3.0,True,False,False,False,False,True,True,False,False,False,False,True
857,30,2022-07-16,2022-07-16,379.0,1,379.0,2022-06-02,2022-06-02,1,1,2023-07-10,1,7.0,168,0,-191,1.0,379.0,1.0,False,True,False,False,True,False,True,False,False,True,False,False
858,33,2022-09-10,2022-10-06,224.33,2,112.165,2022-07-22,2022-08-07,2,2,2023-08-08,0,9.0,86,26,-220,2.0,224.33,2.0,False,False,True,False,False,True,False,False,True,False,False,True
859,51,2022-02-15,2022-12-24,2320.9,9,257.8777777777778,2022-02-15,2023-07-24,0,0,2023-07-24,0,16.0,7,312,-205,0.0,2320.9,9.0,False,False,False,True,False,True,True,False,False,False,False,True
860,41,2022-05-03,2022-12-07,410.36,2,205.18,2022-02-17,2022-04-05,2,1,2023-05-27,0,21.0,24,218,-147,0.27522935779816515,410.36,2.0,False,True,False,False,True,False,True,False,False,True,False,False
861,30,2022-04-20,2022-11-30,258.79,2,129.395,2022-05-14,2022-05-14,1,1,2023-05-16,0,14.0,31,224,-136,0.13392857142857142,258.79,2.0,False,True,False,False,True,False,False,False,True,False,False,True
862,23,2022-01-31,2022-12-17,1581.13,6,263.5216666666667,2022-01-31,2023-03-07,0,0,2023-03-07,0,2.0,14,320,-66,0.0,1581.13,6.0,False,True,False,False,False,True,False,False,True,False,True,False
863,56,2022-01-02,2022-11-27,1031.04,7,147.29142857142855,2022-04-20,2022-06-29,2,1,2023-10-14,0,26.0,34,329,-287,0.182370820668693,1031.04,7.0,True,False,False,False,False,True,True,False,False,False,True,False
864,19,2022-01-20,2022-12-21,1537.15,7,219.59285714285716,2022-01-20,2023-03-20,0,0,2023-03-20,0,34.0,10,335,-79,0.0,1537.15,7.0,False,False,False,True,False,True,False,False,True,False,False,True
865,28,2022-01-13,2022-09-12,2739.69,9,304.41,2022-10-21,2022-10-21,1,1,2023-06-10,0,47.0,110,242,-161,0.12396694214876033,2739.69,9.0,False,False,False,True,True,False,False,False,True,True,False,False
866,24,2022-07-01,2022-07-17,440.09000000000003,2,220.04500000000002,2022-07-01,2023-12-26,0,0,2023-12-26,0,49.0,167,16,-360,0.0,440.09000000000003,2.0,False,False,False,True,True,False,True,False,False,False,False,True
867,24,2022-01-04,2022-12-10,985.19,6,164.19833333333335,2022-01-04,2023-12-20,0,0,2023-12-20,0,18.0,21,340,-354,0.0,985.19,6.0,False,True,False,False,False,True,False,True,False,False,False,True
868,56,2022-01-21,2022-10-31,1858.01,6,309.66833333333335,2022-01-21,2023-07-22,0,0,2023-07-22,0,12.0,61,283,-203,0.0,1858.01,6.0,False,True,False,False,False,True,True,False,False,False,False,True
869,56,2022-02-06,2022-10-14,1708.06,7,244.00857142857143,2022-06-09,2022-08-10,2,2,2023-12-15,1,19.0,78,250,-349,0.24,1708.06,7.0,False,True,False,False,False,True,True,False,False,False,True,False
870,29,2022-02-08,2022-02-08,358.81,1,358.81,2022-11-29,2022-11-29,1,1,2023-01-18,0,36.0,326,0,-18,1.0,358.81,1.0,False,True,False,False,False,True,True,False,False,False,False,True
871,68,2022-01-01,2022-10-23,1268.83,4,317.2075,2022-03-21,2022-07-16,2,2,2023-09-16,0,38.0,69,295,-259,0.20338983050847456,1268.83,4.0,False,False,True,False,True,False,False,False,True,False,True,False
872,39,2022-01-13,2022-12-10,2710.07,8,338.75875,2022-01-13,2023-04-30,0,0,2023-04-30,0,16.0,21,331,-120,0.0,2710.07,8.0,False,False,True,False,False,True,True,False,False,False,False,True
873,68,2022-03-28,2022-11-19,868.72,3,289.5733333333333,2022-03-28,2023-10-20,0,0,2023-10-20,0,46.0,42,236,-293,0.0,868.72,3.0,True,False,False,False,False,True,False,False,True,False,False,True
874,68,2022-09-05,2022-09-05,488.21,1,488.21,2022-06-01,2022-10-02,2,2,2023-12-29,0,8.0,117,0,-363,2.0,488.21,1.0,False,True,False,False,True,False,False,True,False,True,False,False
875,69,2022-07-16,2022-12-20,2066.71,8,258.33875,2022-07-16,2023-12-02,0,0,2023-12-02,0,9.0,11,157,-336,0.0,2066.71,8.0,True,False,False,False,True,False,True,False,False,False,False,True
876,20,2022-01-06,2022-12-28,1940.62,8,242.5775,2022-10-08,2022-10-08,1,1,2023-09-20,0,4.0,3,356,-263,0.08426966292134831,1940.62,8.0,False,False,False,True,True,False,False,True,False,False,True,False
