CustomerID,Age,FirstTransactionDate,LastTransactionDate,TotalAmountSpent,TransactionCount,AvgAmountPerTransaction,FirstInteractionDate,LastInteractionDate,TotalServiceInteractions,ServiceDiversity,LastLoginDate,ChurnStatus,LoginFrequency,RecencyDays,TenureDays,DaysSinceLastLogin,InteractionsPerMonth,TotalAmountSpent_Capped,TransactionCount_Capped,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,Gender_F,Gender_M,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website,TotalAmountSpent_Capped_scaled,AvgAmountPerTransaction_scaled,TransactionCount_Capped_scaled,RecencyDays_scaled,TenureDays_scaled,TotalServiceInteractions_scaled,ServiceDiversity_scaled,LoginFrequency_scaled,DaysSinceLastLogin_scaled,InteractionsPerMonth_scaled
837,18,2022-01-26,2022-11-04,1600.01,7,228.57285714285715,2022-01-26,2023-08-26,0,0,2023-08-26,0,13.0,57,282,-238,0.0,1600.01,7.0,False,False,True,False,True,False,False,False,True,False,False,True,0.4586031404182716,-0.2550469110965673,0.7478486864049475,-0.26754774477144094,0.6723512705448998,-1.2278121060256368,-1.209122861967609,-0.9190739669908241,-0.4874345858261192,-0.5910605573020389
838,28,2022-02-21,2022-12-21,1729.93,9,192.21444444444444,2022-08-26,2022-10-21,2,2,2023-01-03,0,16.0,10,303,-3,0.19801980198019803,1729.93,9.0,False,False,True,False,False,True,True,False,False,False,True,False,0.6361337795942728,-0.7133477551967325,1.5164495974069492,-0.8648943793378617,0.8634299475703677,1.2229106604926003,1.529547267064348,-0.7055344765189784,1.7539728629389337,-0.14921441574009123
839,21,2022-04-12,2022-12-16,1182.6,5,236.51999999999998,2022-04-12,2023-06-28,0,0,2023-06-28,0,29.0,15,248,-179,0.0,1182.6,5.0,False,False,True,False,False,True,False,True,False,True,False,False,-0.11177142930505518,-0.1548725082747366,-0.02075222459705415,-0.8013468650222851,0.36298579345604715,-1.2278121060256368,-1.209122861967609,0.21980331552568663,0.07530175237446858,-0.5910605573020389
840,24,2022-05-10,2022-12-24,997.8299999999999,5,199.56599999999997,2022-01-24,2022-01-24,1,1,2023-06-24,0,39.0,7,228,-175,0.13157894736842105,997.8299999999999,5.0,False,False,True,False,True,False,False,False,True,True,False,False,-0.36425246533145383,-0.6206807803068345,-0.02075222459705415,-0.9030228879272078,0.18100610105083964,-0.0024507227665182393,0.16021220254836946,0.9316016170985059,0.11345336852366097,-0.2974654237641658
841,45,2022-01-04,2022-12-14,1829.46,8,228.6825,2022-04-11,2022-04-11,1,1,2023-08-04,1,29.0,17,344,-216,0.0872093023255814,1829.46,8.0,False,False,False,True,False,True,False,True,False,False,False,True,0.7721376628854318,-0.25366485367852387,1.1321491419059484,-0.7759278592960545,1.236488317001043,-0.0024507227665182393,0.16021220254836946,0.21980331552568663,-0.27760069700556106,-0.39646843391065795
842,53,2022-01-15,2022-12-04,2806.69,8,350.83625,2022-08-05,2022-08-05,1,1,2023-03-29,0,12.0,27,323,-88,0.09287925696594426,2806.69,8.0,True,False,False,False,False,True,False,False,True,True,False,False,2.107484541903008,1.2860934190318962,1.1321491419059484,-0.648832830664901,1.0454096399755752,-0.0024507227665182393,0.16021220254836946,-0.990253797148106,0.9432510197685955,-0.38381693362824615
843,24,2022-02-24,2022-12-03,1069.53,5,213.906,2022-12-26,2022-12-26,1,1,2023-02-07,0,31.0,28,282,-38,0.10638297872340426,1069.53,5.0,False,True,False,False,True,False,False,True,False,False,False,True,-0.26627719725171795,-0.4399238765632533,-0.02075222459705415,-0.6361233278017857,0.6723512705448998,-0.0024507227665182393,0.16021220254836946,0.3621629758402505,1.4201462216335003,-0.3536857684841841
844,37,2022-03-03,2022-12-03,1505.23,6,250.87166666666667,2022-03-03,2023-10-31,0,0,2023-10-31,0,20.0,28,275,-304,0.0,1505.23,6.0,True,False,False,False,False,True,False,False,True,True,False,False,0.32908994782974504,0.02603145478151354,0.36354823090394667,-0.6361233278017857,0.6086583782030772,-1.2278121060256368,-1.209122861967609,-0.42081515588985063,-1.1169362522877937,-0.5910605573020389
845,52,2022-01-24,2022-12-23,2238.86,8,279.8575,2022-01-24,2023-02-18,0,0,2023-02-18,0,35.0,8,333,-49,0.0,2238.86,8.0,True,False,False,False,False,True,False,False,True,False,True,False,1.3315668783923196,0.39140031710792983,1.1321491419059484,-0.8903133850640924,1.136399486178179,-1.2278121060256368,-1.209122861967609,0.6468822964693782,1.3152292772232212,-0.5910605573020389
846,68,2022-02-07,2022-11-19,1667.48,5,333.496,2022-02-07,2023-09-19,0,0,2023-09-19,0,41.0,42,285,-262,0.0,1667.48,5.0,False,False,True,False,False,True,False,False,True,True,False,False,0.5507982776196633,1.0675181121881285,-0.02075222459705415,-0.458190287718171,0.699648224405681,-1.2278121060256368,-1.209122861967609,1.0739612774130698,-0.7163442827212736,-0.5910605573020389
847,68,2022-01-25,2022-08-17,1672.9299999999998,6,278.82166666666666,2022-02-10,2022-07-17,2,2,2023-11-22,0,28.0,136,204,-326,0.29411764705882354,1672.9299999999998,6.0,True,False,False,False,True,False,False,False,True,False,True,False,0.5582454911626833,0.378343550990236,0.36354823090394667,0.7365029814146706,-0.03736952983540935,1.2229106604926003,1.529547267064348,0.14862348536840472,-1.326770141108352,0.06521091766497163
848,56,2022-10-26,2022-11-07,690.1600000000001,2,345.08000000000004,2022-07-07,2022-09-04,2,2,2023-01-03,1,35.0,54,12,-3,2.0,690.1600000000001,2.0,False,False,True,False,True,False,True,False,False,True,False,False,-0.784671582905963,1.2135354045846174,-1.1736535911000565,-0.30567625336078696,-1.7843745769254014,1.2229106604926003,1.529547267064348,0.6468822964693782,1.7539728629389337,3.8715854724736327
849,38,2022-08-06,2022-12-11,830.54,5,166.108,2022-05-27,2022-10-16,2,2,2023-01-20,0,29.0,20,127,-20,0.47244094488188976,830.54,5.0,False,True,False,False,False,True,False,True,False,False,False,True,-0.5928477595721652,-1.0424216788739697,-0.02075222459705415,-0.7377993507067084,-0.7379913455954582,1.2229106604926003,1.529547267064348,0.21980331552568663,1.5918284943048662,0.4631077961882772
850,61,2022-04-13,2022-04-13,38.12,1,38.12,2022-04-13,2023-08-20,0,0,2023-08-20,1,44.0,262,0,-232,0.0,38.12,1.0,False,False,True,False,True,False,False,False,True,True,False,False,-1.6756589441153207,-2.6557211625792285,-1.5579540466010575,2.3379003421672033,-1.8935623923685259,-1.2278121060256368,-1.209122861967609,1.2875007678849155,-0.43020716160233063,-0.5910605573020389
851,18,2022-10-08,2022-12-15,580.18,2,290.09,2022-11-09,2022-11-09,1,1,2023-01-29,0,39.0,16,68,-29,0.4411764705882353,580.18,2.0,False,True,False,False,False,True,False,False,True,False,True,False,-0.9349549857429135,0.5203818385553624,-1.1736535911000565,-0.7886373621591698,-1.2748314381908203,-0.0024507227665182393,0.16021220254836946,0.9316016170985059,1.5059873579691834,0.39334665514847683
852,54,2022-02-10,2022-12-17,569.13,4,142.2825,2022-07-15,2022-07-15,1,1,2023-09-23,0,29.0,14,310,-266,0.0967741935483871,569.13,4.0,True,False,False,False,True,False,False,True,False,True,False,False,-0.9500543820090374,-1.3427441063595125,-0.40505268009805495,-0.8140563678854005,0.9271228399121904,-0.0024507227665182393,0.16021220254836946,0.21980331552568663,-0.754495898870466,-0.3751260719903129
853,63,2022-02-20,2022-07-30,1178.95,3,392.98333333333335,2022-05-30,2022-05-30,1,1,2023-12-01,0,34.0,154,160,-335,0.1875,1178.95,3.0,False,False,True,False,False,True,False,False,True,False,False,True,-0.1167590126870778,1.8173609424040031,-0.7893531355990558,0.9652740329507467,-0.4377248531268658,-0.0024507227665182393,0.16021220254836946,0.5757024663120962,-1.4126112774440347,-0.1726874920105697
854,59,2022-11-01,2022-11-01,47.85,1,47.85,2022-01-28,2022-11-29,2,1,2023-07-12,0,10.0,60,0,-193,2.0,47.85,1.0,False,False,False,True,True,False,False,False,True,True,False,False,-1.6623632766339285,-2.5330736958131865,-1.5579540466010575,-0.22941923618209495,-1.8935623923685259,1.2229106604926003,0.16021220254836946,-1.1326134574626698,-0.05822890414770479,3.8715854724736327
855,20,2022-01-02,2022-11-10,2656.16,8,332.02,2022-02-25,2022-12-13,2,1,2023-09-25,0,37.0,51,312,-268,0.1923076923076923,2656.16,8.0,False,True,False,False,False,True,False,True,False,False,True,False,1.901791137383585,1.0489130082881617,1.1321491419059484,-0.343804761950133,0.9453208091527111,1.2229106604926003,0.16021220254836946,0.789241956783942,-0.7735717069450622,-0.1619599775159167
856,51,2022-06-17,2022-10-02,524.36,3,174.78666666666666,2022-06-17,2023-05-18,0,0,2023-05-18,0,48.0,90,107,-138,0.0,524.36,3.0,True,False,False,False,False,True,True,False,False,False,False,True,-1.0112308499578486,-0.933026357026739,-0.7893531355990558,0.15186584971136513,-0.9199710380006657,-1.2278121060256368,-1.209122861967609,1.5722200885140432,0.46635581790369063,-0.5910605573020389
857,30,2022-07-16,2022-07-16,379.0,1,379.0,2022-06-02,2022-06-02,1,1,2023-07-10,1,7.0,168,0,-191,1.0,379.0,1.0,False,True,False,False,True,False,True,False,False,True,False,False,-1.2098596500704064,1.6410998519334494,-1.5579540466010575,1.1432070730343613,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,-1.3461529479345156,-0.039153096073108594,1.640262457585797
858,33,2022-09-10,2022-10-06,224.33,2,112.165,2022-07-22,2022-08-07,2,2,2023-08-08,0,9.0,86,26,-220,2.0,224.33,2.0,False,False,True,False,False,True,False,False,True,False,False,True,-1.421210203960124,-1.7223777220148329,-1.1736535911000565,0.10102783825890378,-1.656988792241756,1.2229106604926003,1.529547267064348,-1.2037932876199517,-0.31575231315475344,3.8715854724736327
859,51,2022-02-15,2022-12-24,2320.9,9,257.8777777777778,2022-02-15,2023-07-24,0,0,2023-07-24,0,16.0,7,312,-205,0.0,2320.9,9.0,False,False,False,True,False,True,True,False,False,False,False,True,1.4436713552857856,0.11434407345152366,1.5164495974069492,-0.9030228879272078,0.9453208091527111,-1.2278121060256368,-1.209122861967609,-0.7055344765189784,-0.17268375259528196,-0.5910605573020389
860,41,2022-05-03,2022-12-07,410.36,2,205.18,2022-02-17,2022-04-05,2,1,2023-05-27,0,21.0,24,218,-147,0.27522935779816515,410.36,2.0,False,True,False,False,True,False,True,False,False,True,False,False,-1.1670074268210269,-0.5499158390504559,-1.1736535911000565,-0.6869613392542471,0.09001625484823589,1.2229106604926003,0.16021220254836946,-0.3496353257325687,0.3805146815680077,0.023065043125805818
861,30,2022-04-20,2022-11-30,258.79,2,129.395,2022-05-14,2022-05-14,1,1,2023-05-16,0,14.0,31,224,-136,0.13392857142857142,258.79,2.0,False,True,False,False,True,False,False,False,True,False,False,True,-1.3741219509890263,-1.5051921256757883,-1.1736535911000565,-0.5979948192124397,0.14461016256979814,-0.0024507227665182393,0.16021220254836946,-0.8478941368335422,0.4854316259782868,-0.29222265352241805
862,23,2022-01-31,2022-12-17,1581.13,6,263.5216666666667,2022-01-31,2023-03-07,0,0,2023-03-07,0,2.0,14,320,-66,0.0,1581.13,6.0,False,True,False,False,False,True,False,False,True,False,True,False,0.4328043529518086,0.18548576666131147,0.36354823090394667,-0.8140563678854005,1.018112686114794,-1.2278121060256368,-1.209122861967609,-1.7020520987209253,1.1530849085891537,-0.5910605573020389
863,56,2022-01-02,2022-11-27,1031.04,7,147.29142857142855,2022-04-20,2022-06-29,2,1,2023-10-14,0,26.0,34,329,-287,0.182370820668693,1031.04,7.0,True,False,False,False,False,True,True,False,False,False,True,False,-0.31887228886104896,-1.279606141251829,0.7478486864049475,-0.5598663106230937,1.1000035476971375,1.2229106604926003,0.16021220254836946,0.006263825053840878,-0.954791883653726,-0.18413234790000202
864,19,2022-01-20,2022-12-21,1537.15,7,219.59285714285716,2022-01-20,2023-03-20,0,0,2023-03-20,0,34.0,10,335,-79,0.0,1537.15,7.0,False,False,False,True,False,True,False,False,True,False,False,True,0.37270738935143505,-0.3682405649053088,0.7478486864049475,-0.8648943793378617,1.1545974554186997,-1.2278121060256368,-1.209122861967609,0.5757024663120962,1.0290921561042783,-0.5910605573020389
865,28,2022-01-13,2022-09-12,2739.69,9,304.41,2022-10-21,2022-10-21,1,1,2023-06-10,0,47.0,110,242,-161,0.12396694214876033,2739.69,9.0,False,False,False,True,True,False,False,False,True,True,False,False,2.015931641465877,0.7008866406200823,1.5164495974069492,0.40605590697367183,0.3083918857344849,-0.0024507227665182393,0.16021220254836946,1.5010402583567612,0.24698402504583436,-0.3144502662002411
866,24,2022-07-01,2022-07-17,440.09000000000003,2,220.04500000000002,2022-07-01,2023-12-26,0,0,2023-12-26,0,49.0,167,16,-360,0.0,440.09000000000003,2.0,False,False,False,True,True,False,True,False,False,False,False,True,-1.1263825353285506,-0.3625412662367649,-1.1736535911000565,1.130497570171246,-1.7479786384443599,-1.2278121060256368,-1.209122861967609,1.643399918671325,-1.6510588783764872,-0.5910605573020389
867,24,2022-01-04,2022-12-10,985.19,6,164.19833333333335,2022-01-04,2023-12-20,0,0,2023-12-20,0,18.0,21,340,-354,0.0,985.19,6.0,False,True,False,False,False,True,False,True,False,False,False,True,-0.3815245349064587,-1.0664931875105799,0.36354823090394667,-0.7250898478435931,1.2000923785200015,-1.2278121060256368,-1.209122861967609,-0.5631748162044145,-1.5938314541526986,-0.5910605573020389
868,56,2022-01-21,2022-10-31,1858.01,6,309.66833333333335,2022-01-21,2023-07-22,0,0,2023-07-22,0,12.0,61,283,-203,0.0,1858.01,6.0,False,True,False,False,False,True,True,False,False,False,False,True,0.811150130161254,0.7671683736873762,0.36354823090394667,-0.21670973331897964,0.6814502551651602,-1.2278121060256368,-1.209122861967609,-0.990253797148106,-0.15360794452068577,-0.5910605573020389
869,56,2022-02-06,2022-10-14,1708.06,7,244.00857142857143,2022-06-09,2022-08-10,2,2,2023-12-15,1,19.0,78,250,-349,0.24,1708.06,7.0,False,True,False,False,False,True,True,False,False,False,True,False,0.6062492731381524,-0.06047843680394035,0.7478486864049475,-0.0006481846460189067,0.3811837626965679,1.2229106604926003,1.529547267064348,-0.4919949860471326,-1.5461419339662081,-0.05554303372895836
870,29,2022-02-08,2022-02-08,358.81,1,358.81,2022-11-29,2022-11-29,1,1,2023-01-18,0,36.0,326,0,-18,1.0,358.81,1.0,False,True,False,False,False,True,True,False,False,False,False,True,-1.2374485017095957,1.3866032071229266,-1.5579540466010575,3.1513085254065847,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,0.7180621266266601,1.6109043023794625,1.640262457585797
871,68,2022-01-01,2022-10-23,1268.83,4,317.2075,2022-03-21,2022-07-16,2,2,2023-09-16,0,38.0,69,295,-259,0.20338983050847456,1268.83,4.0,False,False,True,False,True,False,False,False,True,False,True,False,0.00605852001873311,0.8622002023814818,-0.40505268009805495,-0.11503371041405694,0.7906380706082847,1.2229106604926003,1.529547267064348,0.860421786941224,-0.6877305706093793,-0.13723214749434354
872,39,2022-01-13,2022-12-10,2710.07,8,338.75875,2022-01-13,2023-04-30,0,0,2023-04-30,0,16.0,21,331,-120,0.0,2710.07,8.0,False,False,True,False,False,True,True,False,False,False,False,True,1.975457060705462,1.1338555177095049,1.1321491419059484,-0.7250898478435931,1.1182015169376582,-1.2278121060256368,-1.209122861967609,-0.7055344765189784,0.6380380905750563,-0.5910605573020389
873,68,2022-03-28,2022-11-19,868.72,3,289.5733333333333,2022-03-28,2023-10-20,0,0,2023-10-20,0,46.0,42,236,-293,0.0,868.72,3.0,True,False,False,False,False,True,False,False,True,False,False,True,-0.5406762709350059,0.5138692118514446,-0.7893531355990558,-0.458190287718171,0.25379797801292264,-1.2278121060256368,-1.209122861967609,1.4298604281994793,-1.0120193078775146,-0.5910605573020389
874,68,2022-09-05,2022-09-05,488.21,1,488.21,2022-06-01,2022-10-02,2,2,2023-12-29,0,8.0,117,0,-363,2.0,488.21,1.0,False,True,False,False,True,False,False,True,False,True,False,False,-1.0606284223578828,3.017701069355796,-1.5579540466010575,0.4950224270154792,-1.8935623923685259,1.2229106604926003,1.529547267064348,-1.2749731177772337,-1.6796725904883814,3.8715854724736327
875,69,2022-07-16,2022-12-20,2066.71,8,258.33875,2022-07-16,2023-12-02,0,0,2023-12-02,0,9.0,11,157,-336,0.0,2066.71,8.0,True,False,False,False,True,False,True,False,False,False,False,True,1.0963305827169147,0.12015466700805674,1.1321491419059484,-0.8521848764747464,-0.46502180698764695,-1.2278121060256368,-1.209122861967609,-1.2037932876199517,-1.4221491814813327,-0.5910605573020389
876,20,2022-01-06,2022-12-28,1940.62,8,242.5775,2022-10-08,2022-10-08,1,1,2023-09-20,0,4.0,3,356,-263,0.08426966292134831,1940.62,8.0,False,False,False,True,True,False,False,True,False,False,True,False,0.924033489939036,-0.07851721228960819,1.1321491419059484,-0.9538608993796691,1.3456761324441675,-0.0024507227665182393,0.16021220254836946,-1.5596924384063613,-0.7258821867585716,-0.40302771896879436
877,30,2022-01-24,2022-12-01,2189.5499999999997,7,312.7928571428571,2022-01-24,2023-05-31,0,0,2023-05-31,0,36.0,30,311,-151,0.0,2189.5499999999997,7.0,False,True,False,False,True,False,True,False,False,False,False,True,1.2641866765929917,0.8065532585885344,0.7478486864049475,-0.610704322075555,0.9362218245324507,-1.2278121060256368,-1.209122861967609,0.7180621266266601,0.34236306541881534,-0.5910605573020389
878,47,2022-01-10,2022-10-09,2181.62,8,272.7025,2022-01-10,2023-08-05,0,0,2023-08-05,0,47.0,83,272,-217,0.0,2181.62,8.0,False,False,True,False,False,True,False,False,True,False,False,True,1.253350639272597,0.3012109414952851,1.1321491419059484,0.06289932966955777,0.5813614243422961,-1.2278121060256368,-1.209122861967609,1.5010402583567612,-0.28713860104285915,-0.5910605573020389
879,27,2022-12-13,2022-12-13,328.09,1,328.09,2022-09-15,2022-09-15,1,1,2023-07-11,0,38.0,18,0,-192,1.0,328.09,1.0,False,True,False,False,False,True,False,True,False,False,True,False,-1.2794261897906207,0.9993750283919083,-1.5579540466010575,-0.7632183564329391,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,0.860421786941224,-0.048691000110406696,1.640262457585797
880,69,2022-01-15,2022-09-29,1311.23,7,187.31857142857143,2022-06-05,2022-07-06,2,1,2023-11-10,0,49.0,93,257,-314,0.23346303501945526,1311.23,7.0,False,False,False,True,True,False,True,False,False,False,True,False,0.06399647492223112,-0.7750606455364084,0.7478486864049475,0.18999435830071112,0.4448766550383905,1.2229106604926003,0.16021220254836946,1.643399918671325,-1.2123152926607748,-0.07012911413756363
881,26,2022-09-16,2022-09-16,189.28,1,189.28,2022-04-10,2022-09-30,2,2,2023-04-01,0,49.0,106,0,-91,2.0,189.28,1.0,True,False,False,False,True,False,False,True,False,False,False,True,-1.4691046690395484,-0.7503366737452213,-1.5579540466010575,0.3552178955212105,-1.8935623923685259,1.2229106604926003,1.529547267064348,1.643399918671325,0.9146373076567013,3.8715854724736327
882,23,2022-01-01,2022-11-12,745.26,3,248.42,2022-01-01,2023-09-10,0,0,2023-09-10,0,45.0,49,315,-253,0.0,745.26,3.0,False,True,False,False,False,True,False,False,True,False,False,True,-0.7093795707554269,-0.004872009352239243,-0.7893531355990558,-0.36922376767636367,0.9726177630134922,-1.2278121060256368,-1.209122861967609,1.3586805980421974,-0.6305031463855907,-0.5910605573020389
883,61,2022-03-11,2022-10-21,776.71,7,110.95857142857143,2022-01-25,2022-05-03,2,2,2023-10-15,0,4.0,71,224,-288,0.26785714285714285,776.71,7.0,False,False,True,False,False,True,False,False,True,False,False,True,-0.6664043659979973,-1.737584855429004,0.7478486864049475,-0.08961470468782626,0.14461016256979814,1.2229106604926003,1.529547267064348,-1.5596924384063613,-0.9643297876910241,0.006615250257202784
884,19,2022-02-23,2022-12-06,2069.03,9,229.89222222222224,2022-07-02,2022-07-02,1,1,2023-10-05,0,8.0,25,286,-278,0.1048951048951049,2069.03,9.0,False,False,False,True,False,True,True,False,False,False,True,False,1.0995007727022006,-0.238416203519619,1.5164495974069492,-0.6742518363911317,0.7087472090259413,-0.0024507227665182393,0.16021220254836946,-1.2749731177772337,-0.8689507473180431,-0.3570056956005177
885,61,2022-01-18,2022-10-29,2431.0299999999997,9,270.1144444444444,2022-03-25,2022-10-04,2,1,2023-01-09,0,43.0,63,284,-9,0.2112676056338028,2431.0299999999997,9.0,False,False,False,True,True,False,True,False,False,True,False,False,1.5941597273028187,0.26858828396818624,1.5164495974069492,-0.19129072759274895,0.6905492397854206,1.2229106604926003,0.16021220254836946,1.2163209377276336,1.6967454387151453,-0.11965428655108772
886,33,2022-01-25,2022-11-09,2197.83,7,313.9757142857143,2022-04-08,2022-04-08,1,1,2023-08-21,0,7.0,52,288,-233,0.10416666666666667,2197.83,7.0,True,False,False,False,True,False,False,True,False,True,False,False,1.2755009753335806,0.8214632721669056,0.7478486864049475,-0.33109525908701765,0.7269451782664621,-0.0024507227665182393,0.16021220254836946,-1.3461529479345156,-0.43974506563962873,-0.358631076584556
887,30,2022-03-19,2022-08-06,812.28,4,203.07,2022-01-27,2022-05-04,2,2,2023-03-11,0,3.0,147,140,-70,0.42857142857142855,812.28,4.0,False,True,False,False,True,False,False,False,True,False,False,True,-0.6177993410942847,-0.5765125661703274,-0.40505268009805495,0.8763075129089393,-0.6197045455320733,1.2229106604926003,1.529547267064348,-1.6308722685636434,1.1149332924399613,0.3652207347927478
888,65,2022-01-06,2022-11-21,436.94,3,145.64666666666668,2022-01-30,2022-01-30,1,1,2023-09-04,0,1.0,40,319,-247,0.09404388714733543,436.94,3.0,False,False,True,False,False,True,False,False,True,False,True,False,-1.1306868881102963,-1.300338503127711,-0.7893531355990558,-0.4836092934444017,1.0090137014945337,-0.0024507227665182393,0.16021220254836946,-1.7732319288782072,-0.5732757221618021,-0.38121826750067506
889,30,2022-01-16,2022-11-03,306.88,4,76.72,2022-01-16,2023-01-26,0,0,2023-01-26,0,4.0,58,291,-26,0.0,306.88,4.0,False,True,False,False,False,True,True,False,False,True,False,False,-1.308408831854375,-2.1691649223768423,-0.40505268009805495,-0.25483824190832566,0.7542421321272432,-1.2278121060256368,-1.209122861967609,-1.5596924384063613,1.5346010700810775,-0.5910605573020389
890,39,2022-03-02,2022-07-11,369.47,2,184.735,2022-10-07,2022-12-22,2,2,2023-03-01,0,1.0,173,131,-60,0.45801526717557256,369.47,2.0,False,False,True,False,False,True,False,False,True,True,False,False,-1.2228820253116879,-0.8076267802664606,-1.1736535911000565,1.2067545873499381,-0.7015954071144167,1.2229106604926003,1.529547267064348,-1.7732319288782072,1.2103123328129421,0.43091944951681727
891,36,2022-01-18,2022-12-27,1602.17,5,320.434,2022-05-29,2022-12-08,2,2,2023-03-15,0,46.0,4,343,-74,0.1749271137026239,1602.17,5.0,True,False,False,False,True,False,False,False,True,False,False,True,0.4615546966114688,0.9028705057237879,-0.02075222459705415,-0.9411513965165538,1.2273893323807827,1.2229106604926003,1.529547267064348,1.4298604281994793,1.076781676290769,-0.20074166256947293
892,43,2022-10-04,2022-10-04,183.21,1,183.21,2022-04-24,2022-04-24,1,1,2023-01-16,0,42.0,88,0,-16,1.0,183.21,1.0,False,False,False,True,True,False,False,False,True,True,False,False,-1.4773990885269124,-0.8268495332796378,-1.5579540466010575,0.12644684398513445,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,1.1451411075703517,1.6299801104540586,1.640262457585797
893,31,2022-01-10,2022-09-28,3026.91,9,336.3233333333333,2022-06-21,2022-10-09,2,2,2023-10-14,0,38.0,94,261,-287,0.2298850574712644,2844.5599999999995,9.0,True,False,False,False,False,True,False,True,False,True,False,False,2.159232427567995,1.1031568861898267,1.5164495974069492,0.20270386116382647,0.481272593519432,1.2229106604926003,1.529547267064348,0.860421786941224,-0.954791883653726,-0.07811273778759387
894,48,2022-04-11,2022-11-08,983.26,3,327.75333333333333,2022-01-31,2022-06-25,2,1,2023-08-21,0,37.0,53,211,-233,0.2843601895734597,983.26,3.0,False,False,False,True,False,True,False,True,False,True,False,False,-0.38416180502352837,0.9951313167977426,-0.7893531355990558,-0.3183857562239023,0.02632336250641327,1.2229106604926003,0.16021220254836946,0.789241956783942,-0.43974506563962873,0.04343887821108972
895,46,2022-01-06,2022-10-01,1649.0800000000002,7,235.58285714285716,2022-01-06,2023-09-26,0,0,2023-09-26,0,12.0,91,268,-269,0.0,1649.0800000000002,7.0,False,True,False,False,True,False,False,True,False,True,False,False,0.5256553915294663,-0.16668527265566743,0.7478486864049475,0.16457535257448047,0.5449654858612546,-1.2278121060256368,-1.209122861967609,-0.990253797148106,-0.7831096109823602,-0.5910605573020389
896,62,2022-01-01,2022-10-19,1403.03,8,175.37875,2022-10-12,2022-10-12,1,1,2023-11-22,0,42.0,73,291,-326,0.10309278350515465,1403.03,8.0,False,False,False,True,True,False,False,False,True,False,True,False,0.1894376131331062,-0.9255630969087814,1.1321491419059484,-0.06419569896159559,0.7542421321272432,-0.0024507227665182393,0.16021220254836946,1.1451411075703517,-1.326770141108352,-0.3610272567981383
897,59,2022-01-16,2022-10-20,2125.28,8,265.66,2022-10-05,2022-12-17,2,2,2023-08-21,0,10.0,72,277,-233,0.21660649819494587,2125.28,8.0,False,False,True,False,True,False,True,False,False,True,False,False,1.1763642152333742,0.21243963782623626,1.1321491419059484,-0.07690520182471093,0.626856347443598,1.2229106604926003,1.529547267064348,-1.1326134574626698,-0.43974506563962873,-0.10774149270539574
898,39,2022-01-03,2022-10-22,2794.0,9,310.44444444444446,2022-08-25,2022-08-25,1,1,2023-01-09,0,47.0,70,292,-9,0.10273972602739727,2794.0,9.0,True,False,False,False,False,True,True,False,False,False,True,False,2.0901441492679753,0.7769513193920787,1.5164495974069492,-0.1023242075509416,0.7633411167475036,-0.0024507227665182393,0.16021220254836946,1.5010402583567612,1.6967454387151453,-0.3618150420738366
899,24,2022-07-30,2022-07-30,38.78,1,38.78,2022-07-05,2022-07-05,1,1,2023-12-16,1,1.0,154,0,-350,1.0,38.78,1.0,False,False,False,True,False,True,True,False,False,False,False,True,-1.674757079722955,-2.6474018071768044,-1.5579540466010575,0.9652740329507467,-1.8935623923685259,-0.0024507227665182393,0.16021220254836946,-1.7732319288782072,-1.5556798380035062,1.640262457585797
900,54,2022-04-30,2022-12-26,353.54,3,117.84666666666668,2022-09-28,2022-09-28,1,1,2023-03-23,0,2.0,5,240,-82,0.125,353.54,3.0,False,False,False,True,True,False,False,True,False,False,True,False,-1.2446497522365163,-1.6507598367449738,-0.7893531355990558,-0.9284418936534384,0.29019391649396414,-0.0024507227665182393,0.16021220254836946,-1.7020520987209253,1.0004784439923842,-0.31214518044105943
901,66,2022-03-12,2022-07-18,517.94,2,258.97,2022-03-12,2023-01-14,0,0,2023-01-14,0,12.0,166,128,-14,0.0,517.94,2.0,False,True,False,False,False,True,False,False,True,False,False,True,-1.0200035308654065,0.12811162624711808,-1.1736535911000565,1.1177880673081306,-0.7288923609751978,-1.2278121060256368,-1.209122861967609,-0.990253797148106,1.6490559185286549,-0.5910605573020389
902,58,2022-03-23,2022-12-11,1040.2,7,148.6,2022-02-04,2022-09-15,2,1,2023-09-17,0,39.0,20,263,-260,0.22813688212927755,1040.2,7.0,False,True,False,False,True,False,False,True,False,False,True,False,-0.3063555042639724,-1.2631114885491868,0.7478486864049475,-0.7377993507067084,0.4994705627599527,1.2229106604926003,0.16021220254836946,0.9316016170985059,-0.6972684746466774,-0.08201348166222852
